RespondentID,StartDate,EndDate,IPAddress,age,gender,pregnant,parent,parent_e_or_m,parent_hs,parent_daycare,parent_no,parent_refuse,schooltype,oversample,race,race1,edu,polparty,income,lostjob,state,university,pause_study,tech_access,dedicated_workspace,test_needed,test_able,test_notest_reason,test_timetotest,test_timetoresult,test_positive,test_hospital,risk_grocery,risk_gathering10,risk_gathering100,risk_doctor,risk_er,risk_dentist,risk_church,risk_returnwork,risk_diningoutdoor,risk_diningindoor,risk_friendsindoor,risk_friendsoutdoor,risk_elderly,risk_return_school_e,risk_return_school_m,risk_return_school_hs,risk_daycamp,risk_overnight,risk_playground,avoid_healthcare,avoid_meds,vac_exists,vac_timeline,vac_clinicaltrial,vac_receive,vac_receive_not,vac_receive_not_other,vac_flu,vac_flu_thisyear,vac_distribution,vac_info,treat_physician,treat_suppl,treat_distribution,mis_nomed,mis_lab,mis_vac_nov,mis_stopmask,stigma_wearmask,stigma_dontwearmask,stigma_hestitatetest,stigma_avoid_dr,stigma_irresponsible,stigma_ashame,stigma_wonttell,stigma_ashame_family,stigma_othersinf_ashame,stigma_notifyothers,agency_info,agency_resources,agency_lesscontrol,agency_no_control,agency_anxiety,school_return,school_feelingreturn,school_reopen_vaccine,school_reopen_testing,school_reopening_maskseveryone,school_reopening_staff_req_mask,school_reopening_student_req_mas,school_reopening__handwash,school_reopening_cdc,school_reopening_temp,school_reopening_handsanitizer,school_reopening_cafeteria,school_reopening_staggerschedule,school_reopening_limitclasssize,school_reopening_cleaning,school_reopening_other,school_reopening_otherspecify,school_top5_vaccine,school_top5_testing,school_top5_maskseveryone,school_top5_staff_req_mask,school_top5_student_req_mask,school_top5__handwash,school_top5_cdc,school_top5_temp,school_top5_handsanitizer,school_top5_cafeteria,school_top5_staggerschedule,school_top5_limitclasssize,school_top5_cleaning,school_top5_other,school_top5_otherspecify,school_2021_nodaycare,school_2021_burden,school_2021_morningcare,school_2021_eveningcare,school_2021_meals,school_2021_transportation,school_2021_none,school_2021_refuse,school_tech,school_safety,school_safety_vulnerable,school_safety_temp,school_safety_stagger,school_safety_masks,school_safety_testing,school_switchschool,school_confident,preg_planning_vagtoc,preg_planning_csection,preg_planning_hosptohome,preg_planning_hometohosp,preg_planning_nochange,preg_planning_refuse,preg_anc_cancel,preg_anc_morevisit,preg_anc_phone,preg_anc_none,preg_anc_refuse,preg_distress,preg_prenatalsupport,complete,risk_grocery_col,risk_gathering10_col,risk_gathering100_col,risk_doctor_col,risk_er_col,risk_dentist_col,risk_church_col,risk_returnwork_col,risk_diningoutdoor_col,risk_diningindoor_col,risk_friendsindoor_col,risk_friendsoutdoor_col,risk_elderly_col,risk_return_school_e_col,risk_return_school_m_col,risk_return_school_hs_col,risk_daycamp_col,risk_overnight_col,risk_playground_col,stigma_wearmask_col,stigma_dontwearmask_col,stigma_hestitatetest_col,stigma_avoid_dr_col,stigma_irresponsible_col,stigma_ashame_col,stigma_wonttell_col,stigma_ashame_family_col,stigma_othersinf_ashame_col,stigma_notifyothers_col,agency_info_col,agency_resources_col,agency_lesscontrol_col,agency_no_control_col,agency_anxiety_col,vac_clinicaltrial_col,vac_receive_col,vac_flu_thisyear_col
11954522343,9/2/2020 11:37,9/2/2020 12:04,184.103.16.97,25-34,female,no,elem/midd only,1,0,0,0,0,Public school,nationally representative,white,white,Associate degree,Independent,70K-84K,No,Arizona,No,,,,No,,,,,,,somewhat unsafe,extr. unsafe,extr. unsafe,somewhat safe,somewhat safe,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat safe,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat safe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,somewhat unsafe,Yes,No,No,6-12,extr. willing or willing,willing,,,Yes,ext. likely,elderly,Federal government,extr. disagree,No,elderly,disagree,unsure,unsure,disagree,extr. disagree,disagree,extr. disagree,disagree,agree,extr. disagree,extr. disagree,extr. disagree,disagree,extr. disagree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,yes,"My child will only return if social distancing, handwashing, face-covering guidelines, and temperature checks are enforced",,,Availability of masks/face-coverings for everyone,Requirement for teachers/staff to wear a mask/face-covering,Requirement for students to wear a mask/face-covering,"Regularly scheduled, adult supervised hand-washing",,,Hand sanitizer is provided in each classroom and is frequently used,,,,,,,,,1,3,2,4,,,5,,,,,,,,,,,,,None of these apply to me,,Yes,Slightly concerned,Mandatory,Mandatory,Mandatory,Mandatory,Unsure/no opinion,Unsure,Confident,,,,,,,,,,,,,,1,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11959245901,9/3/2020 7:54,9/3/2020 7:58,24.21.28.47,25-34,male,,elem/midd only,1,0,0,0,0,Public school,nationally representative,white,white,Associate degree,Independent,50K-69K,Yes,Oregon,No,,,,Yes,Yes,,1-2 days,1-2 days,No,,somewhat safe,extr. unsafe,somewhat safe,somewhat safe,somewhat safe,somewhat unsafe,somewhat safe,somewhat safe,somewhat unsafe,somewhat safe,somewhat safe,somewhat unsafe,somewhat safe,extr. safe,somewhat safe,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat safe,Yes,Yes,Yes,already exists,extr unwilling or unwiling,unwilling,I am concerned that the vaccine may affect my long-term health,,Yes,likely,HC workers,The news media,extr. agree,Yes,People who can pay for it,agree,disagree,agree,unsure,extr. agree,agree,disagree,agree,agree,agree,agree,disagree,agree,agree,agree,disagree,extr. agree,agree,agree,yes,"My child will only return if social distancing, handwashing, face-covering guidelines, and temperature checks are encouraged",COVID-19 vaccine availability,,,,Requirement for students to wear a mask/face-covering,,Staff are trained on CDC guidance to reduce likelihood of COVID-19 transmission,Temperature screening for students and staff each day,Hand sanitizer is provided in each classroom and is frequently used,,,,,,,4,,,,1,,2,3,5,,,,,,,My child cannot carry out distance learning from home due to lack of child care,,My child will require supervision at school before the school day begins,My child will require supervision at school after the school day ends,,,,,Yes,Slightly concerned,Too much/excessive,Unsure/no opinion,Too much/excessive,Too much/excessive,Recommended,Likely,Confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr unwilling or unwiling,extr. willing or willing
11957507116,9/3/2020 10:05,9/3/2020 10:13,73.19.240.88,45-54,male,,none,0,0,0,1,0,,nationally representative,white,white,Bachelors,Independent,30K-39K,No,Tennessee,No,,,,No,,,,,,,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat safe,somewhat unsafe,somewhat safe,extr. unsafe,somewhat safe,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat safe,extr. unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,Didn't need to go,Didn't need to refill medications,No,<6 m,extr unwilling or unwiling,willing,,,No, extr. not likely,HC workers,CDC,extr. disagree,No,HC workers,agree,disagree,agree,disagree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,agree,extr. disagree,extr. disagree,extr. disagree,extr. disagree,extr. agree,extr. agree,extr. agree,extr. disagree,extr. disagree,extr. disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Not concerned at this time,Mandatory,Mandatory,Mandatory,Mandatory,Mandatory,Unsure,Unsure/no opinion,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr. willing or willing,extr. willing or willing,extr unwilling or unwiling
11964004348,9/5/2020 11:50,9/5/2020 11:54,75.136.126.19,18-24,male,,none,0,0,0,1,0,,oversample of AA and latino,AA,AA,Associate degree,Dem,>200K,No,Hawaii,No,,,,No,,,,,,,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,extr. safe,No,No,Yes,already exists,extr. willing or willing,willing,,,No,not likely,People who can pay for it,Local health department,extr. agree,Yes,HC workers,agree,agree,agree,agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,extr. agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,My child cannot carry out distance learning from home due to lack of child care,,,,,My child will rely on school district transporation (school bus),,,No,Very concerned,Mandatory,Unsure/no opinion,Unsure/no opinion,Unsure/no opinion,Mandatory,Extremely likely,Very confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr unwilling or unwiling
11954469743,9/2/2020 11:22,9/2/2020 11:28,76.20.179.145,35-44,female,no,none,0,0,0,1,0,,nationally representative,white,white,Some college but no degree,Rep.,40K-49K,No,Michigan,No,,,,No,,,,,,,somewhat safe,somewhat safe,somewhat unsafe,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat safe,somewhat safe,somewhat safe,refuse,refuse,refuse,refuse,refuse,refuse,No,No,Refused,<6 m,extr unwilling or unwiling,willing,,,No,likely,elderly,Your primary care doctor,agree,No,elderly,unsure,agree,unsure,unsure,disagree,disagree,agree,agree,agree,agree,agree,disagree,disagree,disagree,agree,agree,agree,agree,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Didn't need to use any technology,Not concerned at this time,Recommended,Recommended,Recommended,Recommended,Recommended,Unsure,Unsure/no opinion,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,refuse,refuse,refuse,refuse,refuse,refuse,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11959557181,9/3/2020 10:38,9/3/2020 10:43,50.35.234.83,55-64,male,,none,0,0,0,1,0,,nationally representative,white,white,Bachelors,Independent,30K-39K,No,Washington,No,,,,No,,,,,,,somewhat safe,somewhat unsafe,extr. unsafe,extr. safe,extr. safe,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat unsafe,extr. unsafe,somewhat safe,somewhat safe,somewhat safe,somewhat unsafe,somewhat unsafe,extr. unsafe,somewhat unsafe,extr. unsafe,somewhat safe,No,No,No,<6 m,extr. willing or willing,extr. willing,,,Yes,ext. likely,elderly,Your family,refuse,No,HC workers,agree,disagree,unsure,disagree,extr. disagree,agree,extr. disagree,disagree,disagree,extr. disagree,agree,extr. disagree,extr. disagree,agree,extr. agree,agree,extr. disagree,disagree,extr. disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Didn't need to use any technology,Prefer not to say,Recommended,Mandatory,Recommended,Mandatory,Recommended,Prefer not to answer,Unsure/no opinion,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11963925139,9/5/2020 9:58,9/5/2020 10:12,172.58.231.123,65+,female,no,none,0,0,0,1,0,,oversample of AA and latino,Latino,Latino,HS or less,Dem,10K-19K,Retired,New York,No,,,,No,,,,,,,somewhat unsafe,extr. unsafe,extr. unsafe,somewhat safe,somewhat safe,unsure,extr. unsafe,refuse,somewhat safe,somewhat unsafe,extr. unsafe,somewhat safe,extr. unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat unsafe,extr. unsafe,somewhat unsafe,No,No,No,6-12,3,unwilling,I am concerned that the vaccine may affect my long-term health,,Yes,ext. likely,DK,CDC,disagree,No,DK,agree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,disagree,extr. disagree,extr. disagree,disagree,extr. disagree,disagree,agree,disagree,disagree,extr. disagree,extr. disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Prefer not to say,Recommended,Recommended,Recommended,Mandatory,Mandatory,Prefer not to answer,Prefer not to say,,,,,,,,,,,,,,1,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,unsure,extr. unsafe/unsafe,refuse,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr unwilling or unwiling,extr unwilling or unwiling,extr. willing or willing
11951660403,9/1/2020 2:57,9/1/2020 3:01,24.99.19.15,35-44,female,no,elem/midd only,1,0,0,0,0,Private/Chartered school,nationally representative,Asian,,Associate degree,Dem,10K-19K,No,Georgia,Yes,No,Yes,Yes,No,,,,,,,extr. unsafe,extr. unsafe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,extr. safe,extr. safe,extr. safe,somewhat safe,somewhat safe,somewhat safe,extr. safe,extr. safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,No,No,No,6-12,extr. willing or willing,extr. willing,,,Yes,ext. likely,Other essential workers,Your family,extr. agree,Yes,HC workers,agree,agree,disagree,agree,extr. agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,extr. agree,agree,agree,agree,agree,yes,"My child will only return if social distancing, handwashing, face-covering guidelines, and temperature checks are encouraged",,,Availability of masks/face-coverings for everyone,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,My child will require supervision at school before the school day begins,,,,,,Yes,Slightly concerned,Mandatory,Recommended,Too much/excessive,Too much/excessive,Too much/excessive,Extremely likely,Very confident,,,,,,,,,,,,,,1,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr. willing or willing,extr. willing or willing
11955078232,9/2/2020 2:31,9/2/2020 2:42,73.212.49.60,25-34,male,,hs only,0,1,0,0,0,Public school,nationally representative,Latino,Latino,Bachelors,Independent,100K-149K,Yes,Maryland,Yes,Yes,Yes,Yes,Yes,Yes,,1-2 days,>1wk,Yes,Yes,extr. safe,somewhat safe,somewhat safe,extr. safe,somewhat safe,somewhat safe,extr. safe,extr. safe,somewhat safe,somewhat safe,extr. safe,somewhat safe,somewhat safe,extr. safe,somewhat safe,somewhat safe,extr. safe,somewhat safe,somewhat safe,Yes,Yes,Yes,already exists,extr. willing or willing,extr. willing,,,Yes,ext. likely,People who can pay for it,"Social Media (Facebook, Twitter etc.)",extr. agree,Yes,HC workers,agree,disagree,disagree,agree,agree,extr. agree,agree,extr. agree,agree,agree,agree,extr. agree,agree,extr. agree,extr. agree,agree,agree,extr. agree,,yes,"My child will only return if social distancing, handwashing, face-covering guidelines, and temperature checks are encouraged",,COVID-19 testing and COVID-19 antibody testing availability,,Requirement for teachers/staff to wear a mask/face-covering,Requirement for students to wear a mask/face-covering,,,,,,,Limiting classroom seating to maintain social distancing,,,,,2,,1,4,,,,,,,3,,,,My child cannot carry out distance learning from home due to lack of child care,,My child will require supervision at school before the school day begins,,My child will rely on the school/district for meals and receiving enough food,My child will rely on school district transporation (school bus),,,Yes,Very concerned,Recommended,Recommended,Mandatory,Mandatory,Recommended,Extremely likely,Very confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,,extr. willing or willing,extr. willing or willing,extr. willing or willing
11964043794,9/6/2020 12:50,9/6/2020 12:56,174.135.120.194,55-64,male,,none,0,0,0,1,0,,oversample of AA and latino,Latino,Latino,HS or less,Rep.,50K-69K,No,California,No,,,,No,,,,,,,somewhat safe,somewhat safe,extr. unsafe,somewhat safe,somewhat unsafe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat safe,somewhat unsafe,No,No,No,6-12,extr unwilling or unwiling,extr. unwilling,Do not trust the COVID-19 vaccine to be effective,,No, extr. not likely,Children,Your primary care doctor,refuse,Refused,People who can pay for it,agree,agree,unsure,unsure,extr. disagree,disagree,disagree,agree,disagree,disagree,agree,disagree,extr. disagree,extr. agree,agree,agree,agree,agree,agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None of these apply to me,,Yes,Unsure,Recommended,Recommended,Mandatory,Recommended,Unsure/no opinion,Unsure,Unsure/no opinion,,,,,,,,,,,,,,1,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,strong agree or agree,extr. willing or willing,extr unwilling or unwiling,extr unwilling or unwiling
11954987442,9/2/2020 2:01,9/2/2020 2:22,75.58.113.194,35-44,male,,hs only,0,1,0,0,0,Public school,nationally representative,white,white,Bachelors,Rep.,85K-99K,No,Ohio,No,,,,No,,,,,,,somewhat safe,somewhat unsafe,somewhat unsafe,somewhat unsafe,somewhat safe,somewhat unsafe,extr. unsafe,somewhat unsafe,extr. unsafe,somewhat unsafe,somewhat safe,somewhat safe,somewhat unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,extr. unsafe,Yes,No,No,6-12,extr. willing or willing,extr. willing,,,No,ext. likely,elderly,Local health department,extr. agree,No,elderly,agree,agree,disagree,disagree,disagree,extr. agree,disagree,extr. disagree,disagree,extr. disagree,agree,extr. disagree,extr. disagree,extr. disagree,extr. agree,extr. agree,extr. disagree,extr. disagree,disagree,no,My child will only return if there is a vaccine available,COVID-19 vaccine availability,COVID-19 testing and COVID-19 antibody testing availability,Availability of masks/face-coverings for everyone,,Requirement for students to wear a mask/face-covering,,,,Hand sanitizer is provided in each classroom and is frequently used,,,,,,,,,,,,,,,,,,,,,,,Carrying out distance learning from home will place an extremely difficult burden on my family,My child will require supervision at school before the school day begins,My child will require supervision at school after the school day ends,My child will rely on the school/district for meals and receiving enough food,,,,Yes,Very concerned,Mandatory,Recommended,Recommended,Mandatory,Mandatory,Likely,Confident,,,,,,,,,,,,,,1,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. safe/safe,extr. safe/safe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,extr. unsafe/unsafe,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,strong agree or agree,strong agree or agree,strong disagree or disagree,strong disagree or disagree,strong disagree or disagree,extr. willing or willing,extr. willing or willing,extr. willing or willing
